id,created_at,text,retweet_count,ent_urls,ent_hashtags,ent_mentions,favorite_count,in_reply_to_status_id
511195096474087424,Sun Sep 14 16:49:43 +0000 2014,Tonight on library green SAB is showing Maleficent! Be there with friends and blankets at 8:15!!! http://t.co/o9iJ3KZFf9,2,"[{u'url': u'http://t.co/o9iJ3KZFf9', u'indices': [98, 120], u'expanded_url': u'http://instagram.com/p/s7uet6gliR/', u'display_url': u'instagram.com/p/s7uet6gliR/'}]",[],[],0,
520545338231255041,Fri Oct 10 12:04:14 +0000 2014,@JHarrison_72 @Colts,0,[],[],"[{u'id': 150003549, u'indices': [0, 13], u'id_str': u'150003549', u'screen_name': u'JHarrison_72', u'name': u'Jonotthan Harrison'}, {u'id': 180884045, u'indices': [14, 20], u'id_str': u'180884045', u'screen_name': u'Colts', u'name': u'Indianapolis Colts'}]",0,520450505106288640
516711685583679488,Mon Sep 29 22:10:40 +0000 2014,@Colts,0,[],[],"[{u'id': 180884045, u'indices': [0, 6], u'id_str': u'180884045', u'screen_name': u'Colts', u'name': u'Indianapolis Colts'}]",0,516278747964915712
515234253185884160,Thu Sep 25 20:19:53 +0000 2014,"Having a great day.thankful for family friends,and this fantastic weather!!!! :-) :-)",0,[],[],[],0,
512521394165276672,Thu Sep 18 08:39:57 +0000 2014,@RTorFAV_1,0,[],[],"[{u'id': 2494344283, u'indices': [0, 10], u'id_str': u'2494344283', u'screen_name': u'RTorFAV_1', u'name': u'RT or FAV'}]",0,511254536703340544
332833656982863873,Fri May 10 12:25:02 +0000 2013,1-day fast food worker strike comes to Detroit http://t.co/VAYHk8PMrR,0,"[{u'url': u'http://t.co/VAYHk8PMrR', u'indices': [47, 69], u'expanded_url': u'http://bit.ly/178Zrcc', u'display_url': u'bit.ly/178Zrcc'}]",[],[],0,
332639612025577472,Thu May 09 23:33:58 +0000 2013,Vehicle Production Group suspends operations http://t.co/Cv6w4Huemq,0,"[{u'url': u'http://t.co/Cv6w4Huemq', u'indices': [45, 67], u'expanded_url': u'http://bit.ly/15QDU8z', u'display_url': u'bit.ly/15QDU8z'}]",[],[],0,
332639610830200832,Thu May 09 23:33:58 +0000 2013,UPDATE: 'Employee reductions' at Zimmer plant http://t.co/A7rwqZno99,0,"[{u'url': u'http://t.co/A7rwqZno99', u'indices': [46, 68], u'expanded_url': u'http://bit.ly/15QDVt5', u'display_url': u'bit.ly/15QDVt5'}]",[],[],0,
332585129249746945,Thu May 09 19:57:28 +0000 2013,McDonald's cuts Angus burgers from U.S. menu due to high beef prices http://t.co/d4ll1qjIgs,0,"[{u'url': u'http://t.co/d4ll1qjIgs', u'indices': [69, 91], u'expanded_url': u'http://bit.ly/131cmpU', u'display_url': u'bit.ly/131cmpU'}]",[],[],0,
332531360696786944,Thu May 09 16:23:49 +0000 2013,"Obama renews focus on jobs, economic growth with Texas trip http://t.co/Jvj6Dy5Tav",0,"[{u'url': u'http://t.co/Jvj6Dy5Tav', u'indices': [60, 82], u'expanded_url': u'http://bit.ly/13FkGhW', u'display_url': u'bit.ly/13FkGhW'}]",[],[],0,
332475734968905728,Thu May 09 12:42:46 +0000 2013,Analysts raise Groupon price targets after strong N.America sales http://t.co/q7tCCMOJjJ,0,"[{u'url': u'http://t.co/q7tCCMOJjJ', u'indices': [66, 88], u'expanded_url': u'http://bit.ly/10uI5nv', u'display_url': u'bit.ly/10uI5nv'}]",[],[],0,
332277663899213824,Wed May 08 23:35:43 +0000 2013,Camera store offers rental studio for photographers http://t.co/Ws12sMKwda,0,"[{u'url': u'http://t.co/Ws12sMKwda', u'indices': [52, 74], u'expanded_url': u'http://bit.ly/190nN4w', u'display_url': u'bit.ly/190nN4w'}]",[],[],0,
332277662682845184,Wed May 08 23:35:42 +0000 2013,Tim Hortons names new CEO; profit and stock drop http://t.co/wMoUFBmZ6C,0,"[{u'url': u'http://t.co/wMoUFBmZ6C', u'indices': [49, 71], u'expanded_url': u'http://bit.ly/190nKWy', u'display_url': u'bit.ly/190nKWy'}]",[],[],0,
332223014991192065,Wed May 08 19:58:33 +0000 2013,Deal could cut decade from Jeffrey Skilling's Enron prison sentence http://t.co/bSv6rmEaH8,0,"[{u'url': u'http://t.co/bSv6rmEaH8', u'indices': [68, 90], u'expanded_url': u'http://bit.ly/10rrmkW', u'display_url': u'bit.ly/10rrmkW'}]",[],[],0,
332223013896482816,Wed May 08 19:58:33 +0000 2013,"College is a bad investment for many, study says http://t.co/Pq5XbBLFd2",0,"[{u'url': u'http://t.co/Pq5XbBLFd2', u'indices': [49, 71], u'expanded_url': u'http://bit.ly/10rrl0k', u'display_url': u'bit.ly/10rrl0k'}]",[],[],0,
534429880214364160,Mon Nov 17 19:36:27 +0000 2014,Make #tracks in Richmond! #CAT #skidsteer #loaders http://t.co/tcLddlvlkI,0,[],"[{u'indices': [5, 12], u'text': u'tracks'}, {u'indices': [26, 30], u'text': u'CAT'}, {u'indices': [31, 41], u'text': u'skidsteer'}, {u'indices': [42, 50], u'text': u'loaders'}]",[],0,
468925702008750080,Wed May 21 01:26:14 +0000 2014,Beat the Heat!  Go #Pacers http://t.co/F1orrDLyrv,0,[],"[{u'indices': [19, 26], u'text': u'Pacers'}]",[],0,
